YEAR,MO,DY,HR,PS,WS10M,WD10M,WS50M,WD50M,T2MWET,T2M,QV2M,RH2M,PRECTOTCORR
2020,8,21,17,94.72,3.1,251.79,4.83,251.83,23.94,25.3,18.19,84.81,0
2020,8,21,18,94.79,2.31,247.34,4.7,247.74,23.22,23.87,18.19,92.44,0
2020,8,21,19,94.86,2.39,244.86,4.68,246.09,22.88,23.35,17.94,94.38,0
2020,8,21,20,94.95,2.34,244.89,4.52,246.27,22.58,22.9,17.82,96.19,0
2020,8,21,21,95.02,2.45,250.24,4.61,251.93,22.34,22.51,17.7,97.81,0
2020,8,21,22,95,2.72,257.56,4.75,258.14,22.25,22.41,17.58,97.94,0
2020,8,21,23,94.94,2.79,260.33,4.78,260.12,22.12,22.3,17.46,97.75,0
2020,8,22,0,94.87,2.84,262.89,4.77,262.28,21.95,22.16,17.27,97.44,0
2020,8,22,1,94.81,2.65,266.29,4.6,264.83,21.76,21.95,17.09,97.56,0
2020,8,22,2,94.77,2.41,270.74,4.35,268.35,21.54,21.7,16.91,98,0
2020,8,22,3,94.77,2.11,273.39,3.99,270.78,21.33,21.47,16.72,98.38,0
2020,8,22,4,94.81,1.9,272.36,3.7,270.48,21.15,21.24,16.54,98.88,0
2020,8,22,5,94.86,1.77,269.75,3.55,269.24,20.98,21,16.42,99.56,0
2020,8,22,6,94.93,2.52,270.18,3.41,269.87,21.69,22.16,16.72,94.44,0
2020,8,22,7,95.01,3.26,274.12,4,276.5,22.59,23.78,16.91,86.62,0
2020,8,22,8,95.06,3.76,276.68,4.5,278.89,23.48,25.54,16.91,78.19,0.02
2020,8,22,9,95.06,3.86,274.52,4.54,276.92,24.31,27.01,17.15,72.62,0.07
2020,8,22,10,95.02,3.83,271.29,4.43,274.15,25.04,28.12,17.46,69.31,0.28
2020,8,22,11,94.94,3.86,268.14,4.42,271.21,25.55,28.84,17.82,67.75,0.58
2020,8,22,12,94.83,3.98,265.83,4.52,268.91,25.82,29.15,18.13,67.5,0.75
2020,8,22,13,94.73,4.07,265.48,4.65,268.36,25.76,28.95,18.19,68.56,0.82
2020,8,22,14,94.68,4.01,265.09,4.68,267.71,25.55,28.45,18.25,70.81,0.72
2020,8,22,15,94.68,3.89,263.2,4.66,265.28,25.29,27.87,18.37,73.5,0.57
2020,8,22,16,94.7,3.48,259.8,4.53,260.77,24.91,26.84,18.68,79.44,0.58
2020,8,22,17,94.77,2.51,257.22,4.28,257.23,24.42,25.47,19.1,88.25,0.55
2020,8,22,18,94.84,2.12,257.04,4.44,257.41,23.71,24.19,18.92,94.25,0.44
2020,8,22,19,94.9,2.13,259.85,4.39,260.17,23.36,23.73,18.62,95.62,0.26
2020,8,22,20,94.96,2.1,263.8,4.32,264.29,23.06,23.35,18.37,96.5,0.2
2020,8,22,21,95,2.17,267.11,4.41,267.77,22.76,23.01,18.07,97.06,0.16
2020,8,22,22,94.99,2.3,270.97,4.56,271.37,22.48,22.69,17.82,97.5,0.1
2020,8,22,23,94.93,2.33,274.81,4.54,274.54,22.2,22.39,17.52,97.75,0.06
2020,8,23,0,94.86,2.27,276.73,4.4,275.7,21.88,22.04,17.21,98.06,0.07
2020,8,23,1,94.79,2.15,275.01,4.12,272.93,21.59,21.74,16.97,98.12,0.07
2020,8,23,2,94.74,2.05,269.56,3.89,267.12,21.36,21.5,16.72,98.31,0.07
2020,8,23,3,94.74,2,266.2,3.71,263.23,21.2,21.35,16.54,98.06,0.08
2020,8,23,4,94.76,1.95,267.47,3.59,264.5,21.04,21.19,16.36,98.06,0.08
2020,8,23,5,94.82,1.95,271.61,3.55,268.61,20.9,21.05,16.17,97.94,0.08
2020,8,23,6,94.88,2.45,272.56,3.35,271.34,21.42,21.8,16.54,95.56,0.09
2020,8,23,7,94.97,2.83,274.75,3.46,277,22.13,22.92,16.85,90.88,0.08
2020,8,23,8,95.02,3.43,279.03,4.15,281.29,22.92,24.48,16.85,82.88,0
2020,8,23,9,95.01,3.85,277.59,4.56,279.96,23.73,26.08,16.85,75.38,0.01
2020,8,23,10,94.96,4.03,274.56,4.72,277.13,24.44,27.3,17.09,71.06,0.02
2020,8,23,11,94.86,4.19,270.64,4.88,273.3,24.89,28,17.33,69,0.03
2020,8,23,12,94.75,4.32,265.75,5.03,268.49,25.05,28.19,17.46,68.81,0.05
2020,8,23,13,94.67,4.37,262.39,5.1,264.99,25.02,28.05,17.58,69.75,0.1
2020,8,23,14,94.64,4.12,261.38,4.9,263.78,24.82,27.6,17.64,71.75,0.11
2020,8,23,15,94.65,3.66,258.81,4.5,260.5,24.51,26.88,17.7,75.31,0.12
2020,8,23,16,94.7,3.19,255.39,4.18,256.28,24.15,25.89,18.01,81.25,0.13
2020,8,23,17,94.76,2.5,252.75,4.02,252.94,23.7,24.68,18.37,88.88,0.13
2020,8,23,18,94.82,2.11,252.3,4.16,253.06,23.15,23.63,18.25,94.31,0.17
2020,8,23,19,94.9,2.12,256.12,4.1,257.55,22.85,23.22,18.07,95.62,0.19
2020,8,23,20,94.96,1.98,259.76,3.9,261.71,22.6,22.9,17.82,96.44,0.21
2020,8,23,21,95.01,1.94,263.07,3.84,264.98,22.37,22.62,17.64,96.94,0.22
2020,8,23,22,95.02,1.9,265.98,3.79,267.4,22.16,22.38,17.46,97.25,0.28
2020,8,23,23,94.98,1.8,268.26,3.67,269.39,21.97,22.17,17.27,97.5,0.31
2020,8,24,0,94.94,1.72,270.26,3.58,271.25,21.79,21.98,17.09,97.62,0.32
2020,8,24,1,94.87,1.72,268.96,3.59,269.75,21.62,21.8,16.91,97.75,0.32
2020,8,24,2,94.82,1.85,266.85,3.82,267.42,21.47,21.64,16.78,98,0.31
2020,8,24,3,94.79,2.03,267.58,4.11,267.49,21.33,21.49,16.66,98.06,0.22
2020,8,24,4,94.78,2.14,269.58,4.25,268.84,21.17,21.32,16.54,98.19,0.12
2020,8,24,5,94.79,2.02,270.44,4.05,269.34,21.01,21.15,16.36,98.25,0.06
2020,8,24,6,94.84,2.61,267.94,3.67,268.05,21.47,21.81,16.6,95.88,0.03
2020,8,24,7,94.9,3.14,269.29,3.75,270.95,22.08,22.87,16.78,90.81,0.02
2020,8,24,8,94.93,3.48,271.29,4.13,273.91,22.94,24.65,16.72,81.38,0.42
2020,8,24,9,94.92,3.44,271.04,3.98,273.6,23.94,26.59,16.78,72.81,0.54
2020,8,24,10,94.9,3.09,269.42,3.48,272.7,24.81,28.05,17.09,67.94,0.69
2020,8,24,11,94.84,2.73,263.42,3.02,267.33,25.31,28.88,17.27,65.44,0.77
2020,8,24,12,94.77,2.56,252.95,2.79,257.05,25.26,28.84,17.21,65.31,0.91
2020,8,24,13,94.7,2.66,245.7,2.93,249.05,25.04,28.43,17.21,66.88,0.79
2020,8,24,14,94.68,2.74,244.82,3.12,247.48,24.88,27.99,17.33,69.06,0.68
2020,8,24,15,94.69,2.83,244.28,3.47,246.26,24.65,27.26,17.64,73.38,0.68
2020,8,24,16,94.74,2.72,245.35,3.72,246.5,24.44,26.31,18.19,79.94,0.95
2020,8,24,17,94.8,2.33,246.02,3.75,246.53,23.96,25.07,18.49,87.44,0.97
2020,8,24,18,94.85,2.01,248.12,4.02,248.12,23.37,23.87,18.49,94.19,0.73
2020,8,24,19,94.91,2.15,249.79,4.18,250.01,22.99,23.33,18.25,95.94,0.6
2020,8,24,20,94.97,2.1,249.27,4.14,250.03,22.74,22.98,18.07,97.06,0.37
2020,8,24,21,95.01,1.93,247.9,3.93,248.68,22.53,22.71,17.88,97.75,0.24
2020,8,24,22,95.01,1.84,247.02,3.81,247.7,22.41,22.57,17.76,98,0.16
2020,8,24,23,94.96,1.84,247.25,3.81,247.59,22.27,22.42,17.64,98.12,0.11
2020,8,25,0,94.89,1.89,249.69,3.93,249.91,22.1,22.23,17.46,98.31,0.12
2020,8,25,1,94.84,1.84,254.25,3.9,254.32,21.95,22.06,17.33,98.56,0.18
2020,8,25,2,94.8,1.76,261.04,3.75,260.77,21.83,21.94,17.27,98.69,0.17
2020,8,25,3,94.81,1.64,266.19,3.55,265.96,21.73,21.82,17.15,98.81,0.14
2020,8,25,4,94.83,1.56,269.71,3.33,270.13,21.6,21.68,17.03,98.94,0.09
2020,8,25,5,94.88,1.56,274.6,3.27,275.48,21.48,21.56,16.91,98.94,0.06
2020,8,25,6,94.93,2.09,283.62,3.15,283.76,22.12,22.41,17.33,96.5,0.04
2020,8,25,7,95.01,2.72,292.44,3.34,294.04,22.66,23.33,17.52,92.25,0.02
2020,8,25,8,95.05,2.88,297.68,3.39,299.52,23.18,24.46,17.4,85.69,0.01
2020,8,25,9,95.06,2.7,294.42,3.12,296.76,23.73,25.88,17.09,77.25,0
2020,8,25,10,95.01,2.58,289.64,2.94,292.82,24.23,27.22,16.72,70,0
2020,8,25,11,94.94,2.57,284.42,2.89,287.95,24.65,28.16,16.66,65.88,0
2020,8,25,12,94.86,2.69,278.67,3.01,282.3,24.97,28.74,16.72,63.81,0.01
2020,8,25,13,94.78,2.9,273.24,3.23,276.94,25.09,28.96,16.72,63.19,0.02
2020,8,25,14,94.73,3.07,270.44,3.45,273.89,25.04,28.8,16.78,64,0.03
2020,8,25,15,94.72,3.06,267.95,3.63,270.86,24.86,28.25,17.03,66.81,0.1
2020,8,25,16,94.76,2.78,263.71,3.85,265.69,24.62,27.23,17.58,73.19,0.18
2020,8,25,17,94.82,2.44,257.25,4.11,256.94,24.11,25.65,18.19,83.12,0.18
2020,8,25,18,94.88,2.33,249.62,4.59,249.99,23.3,24.05,18.13,91.31,0.19
2020,8,25,19,94.95,2.4,250.62,4.6,252.18,22.96,23.48,17.94,93.75,0.17
2020,8,25,20,95.02,2.24,254.03,4.31,256.8,22.73,23.11,17.88,95.38,0.12
2020,8,25,21,95.06,2,260.1,3.99,263.03,22.51,22.8,17.7,96.44,0.17
2020,8,25,22,95.05,1.75,264.88,3.66,266.45,22.3,22.55,17.58,97.06,0.29
2020,8,25,23,95,1.63,268.62,3.49,269.49,22.09,22.29,17.4,97.56,0.18
2020,8,26,0,94.94,1.62,272.21,3.51,273.06,21.92,22.08,17.21,97.88,0.11
2020,8,26,1,94.87,1.67,274.03,3.61,274.71,21.74,21.88,17.09,98.12,0.07
2020,8,26,2,94.84,1.65,277.36,3.57,278.04,21.56,21.67,16.91,98.5,0.07
2020,8,26,3,94.82,1.58,282.25,3.39,283.33,21.39,21.49,16.78,98.75,0.06
2020,8,26,4,94.84,1.56,286.53,3.3,288.52,21.24,21.33,16.6,98.81,0.05
2020,8,26,5,94.86,1.53,290.28,3.18,293.48,21.08,21.18,16.48,98.81,0.04
2020,8,26,6,94.92,2.01,295.37,2.84,295.58,21.8,22.16,16.91,95.62,0.03
2020,8,26,7,94.99,2.29,301.47,2.73,304.37,22.54,23.36,17.21,90.44,0.02
2020,8,26,8,95.03,2.31,312.26,2.7,315.23,23.37,25,17.21,82.19,0
2020,8,26,9,95.05,1.76,316.8,2.02,320.82,24.13,26.61,17.15,74.31,0
2020,8,26,10,95.02,1.23,310.88,1.43,317.22,24.67,27.73,17.09,69.38,0.02
2020,8,26,11,94.95,0.95,291.27,1.08,300.82,25.01,28.4,17.09,66.75,0.03
2020,8,26,12,94.86,0.9,263.55,0.96,274.18,25.1,28.65,17.03,65.5,0.04
2020,8,26,13,94.79,1.14,244.84,1.19,252.4,24.94,28.46,16.97,65.81,0.05
2020,8,26,14,94.73,1.5,238.88,1.64,243.31,24.71,27.94,17.03,68,0.06
2020,8,26,15,94.72,1.83,235.43,2.22,238.66,24.49,27.09,17.46,73.31,0.06
2020,8,26,16,94.76,1.92,236.96,2.72,239.23,24.23,26.11,17.94,79.94,0.07
2020,8,26,17,94.82,1.93,239.28,3.17,241.1,23.75,24.95,18.13,86.56,0.06
2020,8,26,18,94.9,1.85,245.28,3.67,245.46,23.29,23.85,18.31,93.31,0.07
2020,8,26,19,94.98,2.13,248.98,3.94,249.44,22.94,23.33,18.07,95.25,0.07
2020,8,26,20,95.05,2.18,251.18,3.99,252.35,22.72,22.99,17.94,96.62,0.06
2020,8,26,21,95.07,2.09,253.05,3.97,254.46,22.51,22.73,17.82,97.25,0.04
2020,8,26,22,95.06,2.03,253.03,3.89,253.93,22.36,22.58,17.64,97.31,0.03
2020,8,26,23,94.99,2.06,250.05,3.91,250.26,22.2,22.42,17.46,97.25,0.02
2020,8,27,0,94.92,2.29,246.85,4.17,246.84,22.03,22.26,17.27,97.12,0.02
2020,8,27,1,94.85,2.58,244.91,4.47,244.96,21.87,22.1,17.15,97.06,0.02
2020,8,27,2,94.81,2.64,249.05,4.54,249.35,21.69,21.92,16.97,97.19,0.01
2020,8,27,3,94.78,2.53,256.44,4.41,256.36,21.51,21.73,16.78,97.31,0.02
2020,8,27,4,94.8,2.06,264.55,3.99,263.7,21.33,21.51,16.66,97.88,0.01
2020,8,27,5,94.83,1.85,275.83,3.75,274.43,21.19,21.33,16.54,98.19,0.01
2020,8,27,6,94.88,2.33,287.77,3.33,286.48,21.72,22.09,16.85,95.44,0.01
2020,8,27,7,94.95,2.99,296.5,3.75,298.22,22.46,23.41,16.97,89.06,0.01
2020,8,27,8,94.99,3.11,296.05,3.74,298.28,23.26,25.13,16.85,79.81,0
2020,8,27,9,94.99,2.74,285.18,3.17,288.52,23.93,26.74,16.6,71.31,0
2020,8,27,10,94.95,2.64,270.68,2.98,274.81,24.37,27.9,16.36,65.75,0
2020,8,27,11,94.87,2.93,260.96,3.26,264.92,24.69,28.65,16.3,62.5,0
2020,8,27,12,94.78,3.27,257.16,3.63,260.96,24.8,29.01,16.17,60.75,0
2020,8,27,13,94.69,3.65,256.26,4.08,259.74,24.75,29.01,16.05,60.31,0
2020,8,27,14,94.63,3.9,256.21,4.45,259.38,24.58,28.69,16.05,61.38,0
2020,8,27,15,94.62,3.93,255.85,4.67,258.43,24.23,27.94,16.11,64.25,0
2020,8,27,16,94.63,3.61,253.65,4.77,255.28,23.9,26.8,16.54,70.69,0
2020,8,27,17,94.69,2.86,248.49,4.6,248.89,23.47,25.19,17.27,81.31,0
2020,8,27,18,94.76,2.38,244.11,4.58,244.97,22.83,23.69,17.52,90,0
2020,8,27,19,94.82,2.28,243.96,4.32,245.66,22.51,23.13,17.4,92.56,0
2020,8,27,20,94.87,2.17,246.86,4.15,249.04,22.23,22.68,17.27,94.5,0
2020,8,27,21,94.91,2.19,250.85,4.16,253.54,21.95,22.27,17.09,96.06,0
2020,8,27,22,94.9,2.15,255.46,4.13,257.67,21.7,21.9,16.97,97.5,0
2020,8,27,23,94.85,2.13,260.05,4.16,261.25,21.52,21.65,16.91,98.38,0
2020,8,28,0,94.77,2.24,264.39,4.2,263.8,21.43,21.55,16.78,98.44,0
2020,8,28,1,94.71,2.26,267.42,4.21,265.95,21.33,21.43,16.72,98.62,0
2020,8,28,2,94.67,2.18,270.82,4.18,269.36,21.19,21.26,16.6,99.06,0
2020,8,28,3,94.66,2,273.37,4,272.35,21.02,21.05,16.48,99.62,0
2020,8,28,4,94.68,1.94,276.93,3.91,276.43,20.85,20.83,16.36,100,0
2020,8,28,5,94.71,1.99,280.43,3.91,280.37,20.65,20.61,16.17,100,0
2020,8,28,6,94.77,2.83,285.53,3.81,286.2,21.38,21.87,16.36,94.19,0
2020,8,28,7,94.84,3.57,295.56,4.33,297.63,22.26,23.65,16.36,84.5,0
2020,8,28,8,94.88,3.34,294.47,3.88,296.82,23.19,25.67,16.24,74.19,0.01
2020,8,28,9,94.87,2.83,284.69,3.21,287.86,23.94,27.51,15.93,65.38,0
2020,8,28,10,94.84,2.69,271.83,2.98,275.58,24.55,28.92,15.75,59.69,0
2020,8,28,11,94.77,2.89,262.24,3.15,265.87,25.01,29.88,15.75,56.38,0
2020,8,28,12,94.69,3.28,255.93,3.56,259.11,25.27,30.38,15.81,54.81,0
2020,8,28,13,94.61,3.75,252.06,4.08,254.79,25.33,30.42,15.87,55,0
2020,8,28,14,94.56,4.14,250.37,4.6,252.52,25.15,29.9,15.99,57.06,0
2020,8,28,15,94.56,4.38,250.17,5.01,252.21,24.85,29.12,16.17,60.31,0
2020,8,28,16,94.59,4.39,249.15,5.47,250.3,24.36,27.75,16.54,66.81,0.01
2020,8,28,17,94.64,3.78,245.82,5.69,245.69,23.78,25.76,17.33,78.75,0.01
2020,8,28,18,94.71,3.18,243.12,5.74,243.05,22.9,23.84,17.52,89.19,0.01
2020,8,28,19,94.79,3.33,245,5.56,245.06,22.52,23.13,17.46,92.81,0.01
2020,8,28,20,94.85,3.16,249.73,5.26,249.3,22.2,22.6,17.33,95.25,0.01
2020,8,28,21,94.9,3.05,256.36,5.11,255.47,21.95,22.25,17.15,96.31,0.01
2020,8,28,22,94.9,3.01,261.64,4.98,259.7,21.73,21.96,16.97,97.06,0.01
2020,8,28,23,94.86,2.97,264.72,4.93,262.26,21.53,21.72,16.78,97.56,0.01
2020,8,29,0,94.8,2.84,268.11,4.7,264.75,21.34,21.51,16.66,97.81,0.01
2020,8,29,1,94.74,2.6,270.86,4.42,267.06,21.21,21.39,16.54,97.75,0.01
2020,8,29,2,94.71,2.32,272.9,4.12,269.67,21.08,21.25,16.42,97.94,0.01
2020,8,29,3,94.71,2.09,274.5,3.9,272.18,20.87,21,16.24,98.38,0.01
2020,8,29,4,94.72,1.91,274.69,3.62,273.21,20.65,20.73,16.05,98.81,0.01
2020,8,29,5,94.76,1.86,274.82,3.45,274.03,20.42,20.49,15.81,99.06,0.01
2020,8,29,6,94.82,2.57,277.86,3.41,277.11,21.17,21.68,16.17,94.06,0.01
2020,8,29,7,94.89,3.34,281.05,4.08,282.95,22.08,23.41,16.24,85.12,0.01
2020,8,29,8,94.94,3.68,277.44,4.31,279.27,22.97,25.29,16.11,75.62,0
2020,8,29,9,94.93,3.74,268.56,4.3,270.63,23.72,26.91,15.99,68.19,0
2020,8,29,10,94.87,3.91,260.22,4.47,262.46,24.33,28.04,16.17,64.31,0
2020,8,29,11,94.79,4.2,254.26,4.81,256.66,24.72,28.59,16.36,63.06,0
2020,8,29,12,94.69,4.56,251.19,5.25,253.59,24.87,28.7,16.6,63.5,0
2020,8,29,13,94.6,4.84,250.36,5.69,252.49,24.87,28.48,16.78,65.06,0
2020,8,29,14,94.54,4.91,250.76,5.89,252.55,24.65,27.89,16.97,67.94,0
2020,8,29,15,94.54,4.76,250.85,5.83,252.44,24.4,27.27,17.09,70.94,0
2020,8,29,16,94.57,4.32,248.68,5.58,249.41,24.01,26.33,17.27,75.81,0
2020,8,29,17,94.62,3.41,243.9,5.18,243.67,23.54,25.01,17.64,83.69,0
2020,8,29,18,94.69,2.89,241.01,5.14,241.17,22.96,23.78,17.7,90.5,0
2020,8,29,19,94.77,3.15,242.67,5.1,242.85,22.65,23.25,17.58,92.88,0
2020,8,29,20,94.85,3.12,245.56,4.89,245.77,22.41,22.83,17.52,94.88,0
2020,8,29,21,94.89,3.22,250.42,4.95,250.53,22.27,22.62,17.46,95.75,0
2020,8,29,22,94.88,3.19,254.36,4.86,254.04,22.18,22.49,17.4,96.19,0
2020,8,29,23,94.83,2.95,256.99,4.57,255.96,22.08,22.36,17.33,96.56,0
2020,8,30,0,94.75,2.86,259.12,4.65,258.09,21.99,22.26,17.27,96.75,0
2020,8,30,1,94.7,2.92,261.54,4.75,260.91,21.95,22.22,17.21,96.69,0
2020,8,30,2,94.66,2.59,264.12,4.47,263.17,21.87,22.12,17.15,97,0
2020,8,30,3,94.65,2.23,266.59,4.23,265.13,21.74,21.9,17.09,97.88,0
2020,8,30,4,94.69,1.86,265.9,3.81,264.94,21.58,21.66,17.03,98.88,0
2020,8,30,5,94.73,1.69,264.97,3.61,264.66,21.47,21.51,16.91,99.38,0
2020,8,30,6,94.8,2.44,266.52,3.38,266.42,22.21,22.69,17.27,94.38,0
2020,8,30,7,94.87,3.18,275.64,3.88,278.46,23.12,24.35,17.4,86.19,0
2020,8,30,8,94.91,3.31,278.97,3.85,281.22,23.99,26.11,17.4,77.62,0
2020,8,30,9,94.89,3.2,274.35,3.65,276.88,24.73,27.52,17.46,71.69,0.01
2020,8,30,10,94.85,3.16,268.87,3.6,271.74,25.13,28.3,17.52,68.62,0.01
2020,8,30,11,94.79,3.18,263.94,3.6,267.01,25.33,28.69,17.52,67.12,0.01
2020,8,30,12,94.7,3.36,260.78,3.8,263.86,25.4,28.84,17.52,66.5,0.01
2020,8,30,13,94.64,3.53,258.91,4.02,261.96,25.33,28.71,17.52,66.94,0.01
2020,8,30,14,94.6,3.67,256.97,4.26,259.66,25.17,28.38,17.58,68.31,0.01
2020,8,30,15,94.6,3.66,255.9,4.45,257.74,24.87,27.64,17.7,71.88,0.02
2020,8,30,16,94.62,3.44,253.38,4.51,254.33,24.53,26.61,18.13,78.12,0.02
2020,8,30,17,94.69,2.77,250.39,4.45,250.74,24.09,25.28,18.55,86.69,0.03
2020,8,30,18,94.77,2.49,250.94,4.69,252.14,23.56,24.21,18.55,92.38,0.04
2020,8,30,19,94.85,2.58,253.98,4.69,256.01,23.25,23.76,18.31,94,0.06
2020,8,30,20,94.92,2.56,257.11,4.6,259.93,23,23.42,18.13,94.88,0.09
2020,8,30,21,94.96,2.5,259.01,4.51,262.14,22.78,23.17,17.94,95.25,0.14
2020,8,30,22,94.96,2.45,259.91,4.49,262.8,22.56,22.92,17.7,95.56,0.25
2020,8,30,23,94.91,2.48,261.31,4.54,263.88,22.35,22.69,17.52,95.88,0.36
2020,8,31,0,94.84,2.48,262.58,4.54,264.77,22.16,22.48,17.33,96.06,0.32
2020,8,31,1,94.77,2.45,262.85,4.56,265.18,21.98,22.28,17.21,96.31,0.21
2020,8,31,2,94.74,2.24,264.19,4.35,266.09,21.82,22.08,17.03,96.69,0.15
2020,8,31,3,94.74,1.96,266.35,4.05,267.68,21.63,21.85,16.91,97.25,0.12
2020,8,31,4,94.77,1.78,269.75,3.8,270.47,21.48,21.65,16.78,97.81,0.08
2020,8,31,5,94.81,1.65,275.44,3.58,276.15,21.35,21.49,16.72,98.25,0.04
2020,8,31,6,94.87,2.04,280.15,3.14,280.61,21.93,22.26,17.09,96,0.02
2020,8,31,7,94.94,2.43,286.98,3.03,290.21,22.58,23.26,17.4,91.94,0.01
2020,8,31,8,94.99,2.52,298.55,3.02,301.88,23.22,24.57,17.4,84.94,0.04
2020,8,31,9,95,2.23,301.52,2.61,305.02,23.73,25.87,17.09,77.38,0.05
2020,8,31,10,94.96,2.01,295.07,2.32,298.98,24.13,26.73,17.03,73.38,0.06
2020,8,31,11,94.89,2.04,281.48,2.32,285.63,24.44,27.22,17.21,71.81,0.08
2020,8,31,12,94.8,2.12,269.58,2.4,273.55,24.58,27.39,17.33,71.56,0.09
2020,8,31,13,94.73,2.19,260.77,2.47,264.56,24.58,27.33,17.4,72.12,0.09
2020,8,31,14,94.67,2.33,254.24,2.65,257.07,24.47,27.04,17.46,73.62,0.11
2020,8,31,15,94.66,2.57,250.85,3.13,252.42,24.32,26.47,17.76,77.38,0.13
2020,8,31,16,94.65,2.68,249.5,3.59,250.26,24.15,25.73,18.19,82.75,0.15
2020,8,31,17,94.7,2.33,248.95,3.86,249.4,23.8,24.65,18.62,90.19,0.17
2020,8,31,18,94.76,2.19,246.45,4.18,247.36,23.17,23.58,18.37,95.12,0.16
2020,8,31,19,94.84,2.24,247.2,4.26,248.47,22.86,23.15,18.13,96.31,0.14
2020,8,31,20,94.92,2.07,247.31,3.99,248.66,22.61,22.83,17.94,97.25,0.13
2020,8,31,21,94.98,1.92,248.03,3.81,248.96,22.38,22.57,17.7,97.75,0.14
2020,8,31,22,94.98,1.94,249.44,3.87,250.65,22.23,22.4,17.52,97.81,0.25
2020,8,31,23,94.91,1.93,250.61,3.92,251.89,22.12,22.29,17.46,97.81,0.49
2020,9,1,0,94.83,2.02,248.49,4.09,250.15,22.06,22.23,17.4,97.88,1.07
2020,9,1,1,94.74,2.28,244.4,4.49,245.62,22.05,22.23,17.4,97.75,1.88
2020,9,1,2,94.67,2.75,240.15,5.07,241.38,22.01,22.2,17.33,97.62,1.33
2020,9,1,3,94.65,3.35,243.38,5.84,244.84,22.04,22.27,17.33,97,0.83
2020,9,1,4,94.69,3.35,249.79,5.82,251.03,22.05,22.3,17.33,96.81,0.56
2020,9,1,5,94.8,3.22,260.51,5.86,262.33,21.94,22.21,17.15,96.62,0.39
2020,9,1,6,94.9,3.42,264.37,5.24,266.07,22.19,22.57,17.33,95.44,0.27
2020,9,1,7,94.97,3.81,262.7,4.79,264.58,22.69,23.29,17.58,92.88,0.21
2020,9,1,8,95,4.73,271.7,5.79,273.72,23.04,24.34,17.21,85.31,0.5
2020,9,1,9,94.95,5.35,272.68,6.36,274.51,23.36,25.56,16.66,76.81,0.5
2020,9,1,10,94.89,5.45,270.16,6.39,271.96,23.8,26.63,16.48,71.19,0.46
2020,9,1,11,94.87,4.66,272.31,5.42,274.3,24.1,27.24,16.48,68.69,0.35
2020,9,1,12,94.81,3.53,275.98,4.14,278.68,24.01,27.1,16.42,69.12,0.28
2020,9,1,13,94.75,2.38,280.98,2.81,284.31,23.68,26.37,16.48,72.31,0.23
2020,9,1,14,94.73,1.7,277.65,2,280.34,23.44,25.73,16.66,75.88,0.17
2020,9,1,15,94.7,2.04,262.3,2.48,263.66,23.23,24.99,17.03,80.88,0.18
2020,9,1,16,94.69,2.35,260.41,3.19,260.98,23.07,24.3,17.4,86.25,0.2
2020,9,1,17,94.72,1.92,256.59,3.38,256.35,22.81,23.49,17.7,92.12,0.19
2020,9,1,18,94.78,1.69,250.81,3.52,250.96,22.49,22.85,17.64,95.56,0.22
2020,9,1,19,94.83,1.95,250.55,3.92,250.66,22.28,22.57,17.52,96.38,0.23
2020,9,1,20,94.88,2.52,250.44,4.47,250.71,22.12,22.39,17.33,96.62,0.31
2020,9,1,21,94.91,2.97,253.33,4.92,253.87,21.9,22.16,17.09,96.69,0.43
2020,9,1,22,94.89,3.38,258.25,5.37,258.84,21.58,21.87,16.72,96.25,0.62
2020,9,1,23,94.84,3.32,261.07,5.32,261.73,21.26,21.56,16.42,96.19,0.86
2020,9,2,0,94.8,2.72,265.22,4.73,266.02,21,21.28,16.17,96.44,0.85
2020,9,2,1,94.77,2.27,269.8,4.3,270.42,20.8,21.05,15.99,96.75,0.69
2020,9,2,2,94.71,2.33,268.46,4.41,268.58,20.64,20.93,15.87,96.5,0.55
2020,9,2,3,94.69,2.16,264.81,4.28,264.55,20.52,20.8,15.75,96.62,0.49
2020,9,2,4,94.7,2.23,258.49,4.44,258.22,20.41,20.69,15.62,96.56,0.48
2020,9,2,5,94.73,2.38,252.99,4.63,253.25,20.33,20.61,15.56,96.69,0.45
2020,9,2,6,94.8,2.49,247.53,4.2,248.3,20.65,20.98,15.81,95.94,0.45
2020,9,2,7,94.9,2.66,245.76,3.41,246.9,21.21,21.73,16.17,93.75,0.47
2020,9,2,8,94.96,3.07,248.98,3.82,251.05,21.72,22.5,16.36,90.81,1.4
2020,9,2,9,94.97,3.58,252.75,4.36,254.84,22.19,23.26,16.6,87.69,1.01
2020,9,2,10,94.93,3.95,255.69,4.74,257.61,22.7,24.15,16.72,83.94,0.71
2020,9,2,11,94.84,4.04,253.04,4.74,254.79,23.33,25.15,17.03,80.19,0.57
2020,9,2,12,94.73,3.93,247.06,4.5,248.29,23.85,26.08,17.15,76.5,0.5
2020,9,2,13,94.63,3.77,239.08,4.27,239.77,24.13,26.56,17.27,74.75,0.51
2020,9,2,14,94.57,3.79,232.04,4.33,232.32,24.17,26.6,17.27,74.69,0.47
2020,9,2,15,94.54,3.88,227.28,4.57,227.42,24.01,26.26,17.33,76.31,0.54
2020,9,2,16,94.57,3.67,223.79,4.61,223.97,23.69,25.47,17.52,80.81,0.67
